# LichKingMod → BeiDou 移植清单（由 docs/tools/gen-port-manifest.sh 生成，勿手工增删行）
# 源仓库: /e/Programming/MapleStoryPS/HeavenMS_LichKingMod
# base=b0671161  head=ac7830b5  跳过的格式化提交=91235cf0
#
# 刻意不写生成时间戳：重跑后 git diff 为空 == 分母没变，这个信号比时间戳有用。
# 上次再生成的时间去 git log 查。
#
# disposition 只能是以下六种：
#   ported        已移植      —— evidence 必须填 BeiDou 侧文件路径
#   already-fixed BeiDou 已有 —— evidence 必须填 文件:行号（不填就是垃圾桶）
#   rejected      明确不搬    —— evidence 必须填一句理由。这是终局决定
#   deferred      暂缓        —— evidence 必须填「为什么缓」+「什么条件下重启」
#   noise         格式化/汉化/垃圾
#   pending       还没看
#
# 收工判据是 pending 归零 且 deferred 清单被逐条复核过。
# deferred 不等于做完：它是一笔记在账上的待办，跟 rejected（终局不做）是两回事，
# 不给它单独一档的话，暂缓项会混进 rejected 里再也没人翻出来。
path	area	added	deleted	disposition	evidence
scripts/npc/2050015.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2050016.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2050017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2050018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2050019.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2060005.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2060009.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2080000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081100.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081200.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081300.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081400.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2081500.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2082000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2082001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2082002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2082003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2082004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2082014.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2083000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2083001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2083002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2083004.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2083006.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2090004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2090005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2090100.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2090101.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2090102.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2090103.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2090104.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2091005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2091009.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2093004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2094000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2094001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2094002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2095000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2096000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2100001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2100005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2100006.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2100007.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2100008.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2100009.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2101003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101006.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101007.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101008.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101011.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101013.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2101014.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2101017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2102001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2102002.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2103000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2103002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2110005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2111000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111008.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111009.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111010.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111013.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111014.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111015.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111017.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2111018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2111019.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2111026.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112003.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2112004.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2112005.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112006.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112007.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112010.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112011.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112013.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112016.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2112018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131005.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131006.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2131007.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2132000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2132001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2132002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2132003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2133000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2133001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2133002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2133004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/2141001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/2141002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/22000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000009.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000010.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000011.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000012.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000013.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000019.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000020.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000021.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000036.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000037.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9000038.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000040.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9000041.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9001105.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9010001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9010002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9010003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9010004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9010021.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9020000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9020001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9020002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9030000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9040000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9040001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9040002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9040005.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9040011.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9103001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9103002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9103003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9105004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9110002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9120003.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120010.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120013.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120015.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120023.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9120100.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120101.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120102.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120103.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120200.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9120201.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9120202.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9120203.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9200100.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9200101.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9200102.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201005.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201006.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201007.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201008.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201009.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201012.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201014.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201015.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201016.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201018.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201019.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201022.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201023.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201024.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201025.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201026.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201027.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201039.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201043.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201044.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201045.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201047.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201048.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201051.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201052.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201054.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201056.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201057.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201061.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201062.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201063.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201064.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201065.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201068.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201069.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201070.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201071.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201072.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201073.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201082.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201083.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201093.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201094.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201095.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201096.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201097.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201099.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201100.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201101.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201102.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201106.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201113.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201123.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201124.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201125.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201126.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201127.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201128.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201129.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201130.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201131.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201132.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201133.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9201134.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201135.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201142.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9201143.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9209000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9209000_old.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9209001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9220005_old.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9220018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9220019.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9220020.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270023.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9270024.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9270025.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270026.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9270031.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270033.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270036.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9270037.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9270038.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270041.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/9270047.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310004.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310006.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310007.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310013.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310031.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310032.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310036.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310037.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310039.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310044.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9310050.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9900000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/9977777.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/MagatiaPassword.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/PupeteerPassword.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/ThiefPassword.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/commands.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/gachapon.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/gachaponInfo.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/mapleTV.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/npc/scroll_generator.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/npc/waterOfLife.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/Depart_ToKerning.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/Depart_goFoward0.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/Depart_goFoward1.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_drakeroom.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_error.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_golem.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_high.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_mushroom.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_pig.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_protect.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_rabbit.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_remember.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_roundTable.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_sand.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/portal/MD_treasure.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
